S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
81.0,57.0,90.0,51.0,36.0,93.0,99.0,39.0,136.0,99.0,111.0,54.0,129.0,117.0,27.0,27.0,75.0,82.6923076923077,1004.5207100591716,66.0,69.0,95.28571428571429,72.0,51.0
77.1,56.4,85.8,49.8,52.5,92.1,102.6,42.3,127.2,99.0,108.3,55.8,123.4,116.7,27.0,31.8,71.4,82.48461538461538,1090.5692307692307,63.45,71.7,94.08571428571429,74.25,49.2
73.2,55.8,81.6,48.6,69.0,91.2,106.2,45.6,118.4,99.0,105.6,57.6,117.8,116.4,27.0,36.6,67.8,82.27692307692308,1176.6177514792898,60.9,74.4,92.88571428571429,76.5,47.4
69.3,55.2,77.4,47.4,85.5,90.3,109.8,48.9,109.6,99.0,102.9,59.4,112.2,116.1,27.0,41.4,64.2,82.06923076923077,1262.666272189349,58.35,77.1,91.6857142857143,78.75,45.6
65.4,54.6,73.2,46.2,102.0,89.4,113.4,52.2,100.8,99.0,100.2,61.2,106.6,115.8,27.0,46.2,60.6,81.86153846153846,1348.7147928994082,55.8,79.8,90.4857142857143,81.0,43.8
61.5,54.0,69.0,45.0,118.5,88.5,117.0,55.5,92.0,99.0,97.5,63.0,101.0,115.5,27.0,51.0,57.0,81.65384615384616,1434.7633136094673,53.25,82.5,89.28571428571429,83.25,42.0
57.6,53.4,64.8,43.8,135.0,87.6,120.6,58.8,83.19999999999999,99.0,94.8,64.8,95.4,115.2,27.0,55.8,53.4,81.44615384615385,1520.8118343195265,50.7,85.2,88.08571428571429,85.5,40.2
53.7,52.8,60.599999999999994,42.6,151.5,86.7,124.2,62.099999999999994,74.39999999999999,99.0,92.1,66.6,89.80000000000001,114.9,27.0,60.6,49.8,81.23846153846154,1606.8603550295857,48.150000000000006,87.9,86.88571428571429,87.75,38.4
49.8,52.2,56.4,41.4,168.0,85.8,127.8,65.4,65.6,99.0,89.4,68.4,84.2,114.6,27.0,65.4,46.2,81.03076923076922,1692.9088757396448,45.6,90.6,85.6857142857143,90.0,36.6
45.9,51.6,52.199999999999996,40.2,184.5,84.9,131.4,68.7,56.8,99.0,86.7,70.2,78.6,114.3,27.0,70.19999999999999,42.6,80.82307692307693,1778.957396449704,43.05,93.3,84.4857142857143,92.25,34.8
42.0,51.0,48.0,39.0,201.0,84.0,135.0,72.0,48.0,99.0,84.0,72.0,73.0,114.0,27.0,75.0,39.0,80.61538461538461,1865.0059171597632,40.5,96.0,83.28571428571429,94.5,33.0
45.9,51.0,44.1,36.0,184.5,84.0,130.5,72.0,48.0,96.7,80.7,75.0,77.1,108.6,32.7,77.1,36.9,78.88461538461539,1778.034319526627,40.95,90.9,82.85714285714286,92.85,34.8
49.8,51.0,40.2,33.0,168.0,84.0,126.0,72.0,48.0,94.4,77.4,78.0,81.2,103.2,38.4,79.2,34.8,77.15384615384615,1691.062721893491,41.4,85.8,82.42857142857143,91.2,36.6
53.7,51.0,36.3,30.0,151.5,84.0,121.5,72.0,48.0,92.1,74.1,81.0,85.3,97.8,44.1,81.3,32.7,75.42307692307692,1604.091124260355,41.85,80.7,82.0,89.55,38.4
