Beta-19
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2021/3/22,    9:27:0,  3.995000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.500000,38.011719,101534.460938,-17.491655
 2021/3/22,    9:27:0,  3.995000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.510000,38.000000,101535.265625,-17.491655
 2021/3/22,   9:27:10,  3.996250,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.559999,38.063477,101531.984375,-17.218575
 2021/3/22,   9:27:20,  3.997500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.610001,37.949219,101534.835938,-17.455513
 2021/3/22,   9:27:30,  3.997500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.670000,37.811523,101531.984375,-17.218575
 2021/3/22,   9:27:40,  3.997500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.719999,37.543945,101529.750000,-17.032835
 2021/3/22,   9:27:50,  3.997500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.770000,37.500977,101529.710938,-17.029823
 2021/3/22,    9:28:0,  3.997500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.820000,37.494141,101526.453125,-16.877213
 2021/3/22,   9:28:10,  3.996250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.870001,37.402344,101535.171875,-17.483624
 2021/3/22,   9:28:20,  3.993750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.920000,37.217773,101531.906250,-17.212551
 2021/3/22,   9:28:30,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 18.959999,36.889648,101534.929688,-17.463545
 2021/3/22,   9:28:40,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.010000,36.834961,101529.835938,-17.039864
 2021/3/22,   9:28:50,  3.992500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.070000,36.815430,101523.468750,-16.510738
 2021/3/22,    9:29:0,  3.995000,    0,       0.000000,       0.000000,        54,        18,         7,         3,         0,         0,         0,         0,         0,         0,         0,         0, 19.120001,36.784180,101532.632812,-17.272789
 2021/3/22,   9:29:10,  3.995000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.170000,36.598633,101529.328125,-16.997694
 2021/3/22,   9:29:20,  3.995000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.209999,36.340820,101527.703125,-16.863157
 2021/3/22,   9:29:30,  3.995000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.270000,38.088867,101524.187500,-16.570982
 2021/3/22,   9:29:40,  3.995000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.320000,37.073242,101530.890625,-17.127211
 2021/3/22,   9:29:50,  3.995000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.379999,36.402344,101526.757812,-16.783838
 2021/3/22,    9:30:0,  3.995000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.440001,36.490234,101528.171875,-16.902313
 2021/3/22,   9:30:10,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.490000,36.387695,101530.968750,-17.134239
 2021/3/22,   9:30:20,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.540001,36.130859,101532.375000,-17.250702
 2021/3/22,   9:30:30,  3.990000,    0,       0.000000,       0.000000,        45,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.590000,36.348633,101536.437500,-17.589041
 2021/3/22,   9:30:40,  3.990000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.639999,36.268555,101534.593750,-17.435434
 2021/3/22,   9:30:50,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.690001,36.178711,101536.984375,-17.634218
 2021/3/22,    9:31:4,  3.991250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.770000,35.935547,101538.968750,-17.798864
 2021/3/22,   9:31:14,  3.990000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.820000,35.702148,101542.406250,-18.084982
 2021/3/22,   9:31:24,  3.990000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.860001,35.622070,101531.757812,-17.199499
 2021/3/22,   9:31:34,  3.990000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.910000,35.471680,101534.148438,-17.398287
 2021/3/22,   9:31:44,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 19.959999,35.273438,101532.906250,-17.294878
 2021/3/22,   9:31:54,  3.993750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.000000,35.003906,101528.765625,-16.951509
 2021/3/22,    9:32:4,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.059999,34.829102,101532.617188,-17.270782
 2021/3/22,   9:32:14,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.110001,34.702148,101535.007812,-17.470573
 2021/3/22,   9:32:24,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.150000,34.717773,101530.898438,-17.128216
 2021/3/22,   9:32:34,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.200001,34.852539,101536.765625,-17.616146
 2021/3/22,   9:32:44,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.250000,35.023438,101535.914062,-17.544867
 2021/3/22,   9:32:54,  3.990000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 20.290001,34.871094,101537.078125,-17.642250
